,lat,lon,Year,Density
131,47.512,-2.50033333333333,1988,231.128792761313
132,47.5128333333333,-2.51333333333333,1988,439.035992108737
133,47.5095,-2.52466666666667,1988,303.288819665505
134,47.5015,-2.53633333333333,1988,328.381218888053
135,47.4726666666667,-2.59066666666667,1988,33.7162385349766
136,47.4121666666667,-2.5375,1988,0
137,47.4863333333333,-2.52866666666667,1988,174.715819619434
138,47.4725,-2.628,1988,7.94141025960193
139,47.4585,-2.58,1988,62.1248784380537
140,47.4596666666667,-2.55383333333333,1988,53.3759692145187
141,47.4813333333333,-2.56216666666667,1988,2.59560746202428
142,47.46,-2.536,1988,105.486026292122
143,47.4501666666667,-2.643,1988,2.17816761947126
144,47.4441666666667,-2.57516666666667,1988,7.11693369308634
145,47.4341666666667,-2.5655,1988,15.3551598957134
146,47.4248333333333,-2.523,1988,25.9130148007565
147,47.4731666666667,-2.5775,1988,117.102816246859
148,47.4735,-2.52616666666667,1988,178.959892064956
149,47.5008333333333,-2.5065,1988,319.952375665131
150,47.4955,-2.41083333333333,1988,0
151,47.442,-2.55766666666667,1988,7.15038070374995
152,47.4163333333333,-2.55216666666667,1988,7.97653867665621
153,47.4301666666667,-2.53583333333333,1988,64.8939325564468
154,47.4356666666667,-2.59433333333333,1988,0
155,47.4618333333333,-2.69666666666667,1988,0
156,47.3831666666667,-2.65316666666667,1988,1.90307885491311
157,47.439,-2.529,1988,83.6142848915701
158,47.3898333333333,-2.61566666666667,1988,1.90337655055673
159,47.3666666666667,-2.6475,1988,0
160,47.4975,-2.549,1988,112.906493590121
161,47.4761666666667,-2.53883333333333,1988,7.40466491543949
162,47.4298333333333,-2.55033333333333,1988,26.4363884863504
163,47.4906666666667,-2.53966666666667,1988,194.031258872934
164,47.3903333333333,-2.646,1989,2.00279746860991
165,47.383,-2.637,1989,0
166,47.3678333333333,-2.6255,1989,0
167,47.4055,-2.64966666666667,1989,0
168,47.4295,-2.6395,1989,0
169,47.4433333333333,-2.6545,1989,0
170,47.4463333333333,-2.5915,1989,1.33215519843918
171,47.4225,-2.54083333333333,1989,0
172,47.4933333333333,-2.5175,1989,1251.53167614026
173,47.4545,-2.65716666666667,1989,0
174,47.4971666666667,-2.43616666666667,1989,105.903178136597
175,47.4961666666667,-2.45283333333333,1989,257.773379366847
176,47.5101666666667,-2.48733333333333,1989,389.951700186628
177,47.512,-2.50033333333333,1989,497.766256323347
178,47.5095,-2.52466666666667,1989,627.22004143241
179,47.5015,-2.53633333333333,1989,154.348472901007
180,47.4896666666667,-2.5545,1989,0
181,47.4726666666667,-2.59066666666667,1989,2.32058676726473
182,47.4863333333333,-2.52866666666667,1989,29.6481799591338
183,47.4725,-2.628,1989,17.157028479712
184,47.4585,-2.58,1989,3.08212716958548
185,47.4596666666667,-2.55383333333333,1989,1.74244909748015
186,47.4813333333333,-2.56216666666667,1989,5.78055981510019
187,47.468,-2.543,1989,4.25702100607675
188,47.46,-2.536,1989,11.9431276259024
189,47.4441666666667,-2.57516666666667,1989,0
190,47.4341666666667,-2.5655,1989,0
191,47.4248333333333,-2.523,1989,0
192,47.416,-2.64666666666667,1989,0
193,47.4408333333333,-2.63766666666667,1989,0
194,47.4541666666667,-2.615,1989,5.45971523980205
195,47.4821666666667,-2.50883333333333,1989,276.037215121306
196,47.5008333333333,-2.5065,1989,435.388834613071
197,47.442,-2.55766666666667,1989,1.82576257228
198,47.4563333333333,-2.5665,1989,3.98877781043395
199,47.4645,-2.609,1989,28.1836191749174
200,47.3758333333333,-2.61133333333333,1989,0
201,47.439,-2.529,1989,5.80587670775203
202,47.4406666666667,-2.61366666666667,1989,4.14312429173915
203,47.4975,-2.549,1989,35.2066725681163
204,47.433,-2.519,1989,0
205,47.4298333333333,-2.55033333333333,1989,0
206,47.4906666666667,-2.53966666666667,1989,41.7841540439547
207,47.3903333333333,-2.646,1990,0
208,47.383,-2.637,1990,6.46070046560631
209,47.4055,-2.64966666666667,1990,0
210,47.4615,-2.59533333333333,1990,47.8094057902844
211,47.4225,-2.54083333333333,1990,7.91820430683016
212,47.4676666666667,-2.5615,1990,6.27744457477755
213,47.4545,-2.65716666666667,1990,0
214,47.512,-2.50033333333333,1990,696.883154889163
215,47.5095,-2.52466666666667,1990,69.8168676525684
216,47.5015,-2.53633333333333,1990,70.3821561539895
217,47.4863333333333,-2.52866666666667,1990,4.10716741992542
218,47.4725,-2.628,1990,0
219,47.4448333333333,-2.62616666666667,1990,0
220,47.4585,-2.58,1990,7.38282071755166
221,47.468,-2.543,1990,5.95550907523987
222,47.46,-2.536,1990,10.5778873842824
223,47.4441666666667,-2.57516666666667,1990,0
224,47.4341666666667,-2.5655,1990,38.8186264265866
225,47.4731666666667,-2.5775,1990,11.1270304588594
226,47.4408333333333,-2.63766666666667,1990,0
227,47.3771666666667,-2.627,1990,12.830046990298
228,47.5008333333333,-2.5065,1990,60.4616604641309
229,47.4718333333333,-2.6445,1990,1.83789829325203
230,47.442,-2.55766666666667,1990,2.13756747848783
231,47.432,-2.65183333333333,1990,1.23851598731842
232,47.4563333333333,-2.5665,1990,12.1862972522844
233,47.4645,-2.609,1990,9.78478689482217
234,47.3758333333333,-2.61133333333333,1990,8.65624052534345
235,47.4356666666667,-2.59433333333333,1990,0
236,47.439,-2.529,1990,15.6366959379668
237,47.4406666666667,-2.61366666666667,1990,9.18039074179089
238,47.4975,-2.549,1990,27.145605429787
239,47.434,-2.627,1990,39.0388892054108
240,47.433,-2.519,1990,86.7405216810601
241,47.4088333333333,-2.6355,1990,8.68912790480344
242,47.406,-2.54883333333333,1990,0
243,47.4906666666667,-2.53966666666667,1990,4.94583084999115
244,47.3903333333333,-2.646,1992,0
245,47.4615,-2.59533333333333,1992,0
246,47.4463333333333,-2.5915,1992,0
247,47.4225,-2.54083333333333,1992,0
248,47.4383333333333,-2.54383333333333,1992,4.03614280023075
249,47.4933333333333,-2.5175,1992,0
250,47.4676666666667,-2.5615,1992,3.88564619519026
251,47.4731666666667,-2.60933333333333,1992,25.0216350188263
252,47.5101666666667,-2.48733333333333,1992,23.6301500572176
253,47.5128333333333,-2.51333333333333,1992,0
254,47.5015,-2.53633333333333,1992,5.55263713407704
255,47.4231666666667,-2.56183333333333,1992,0
256,47.4121666666667,-2.5375,1992,0
257,47.4863333333333,-2.52866666666667,1992,0
258,47.4725,-2.628,1992,2.94783982896846
259,47.4448333333333,-2.62616666666667,1992,0
260,47.4125,-2.66083333333333,1992,1.9885308773749
261,47.4596666666667,-2.55383333333333,1992,1.89384080629715
262,47.4813333333333,-2.56216666666667,1992,1.8762012470336
263,47.468,-2.543,1992,0
264,47.46,-2.536,1992,9.63204089082638
265,47.4476666666667,-2.66666666666667,1992,1.94785197169493
266,47.4441666666667,-2.57516666666667,1992,0
267,47.4731666666667,-2.5775,1992,9.6684397737468
268,47.416,-2.64666666666667,1992,0
269,47.3771666666667,-2.627,1992,0
270,47.4616666666667,-2.67916666666667,1992,0
271,47.3753333333333,-2.64183333333333,1992,0
272,47.4735,-2.52616666666667,1992,2.2357694727135
273,47.4821666666667,-2.50883333333333,1992,2.62227919451022
274,47.4718333333333,-2.6445,1992,0
275,47.442,-2.55766666666667,1992,0
276,47.4163333333333,-2.55216666666667,1992,0
277,47.432,-2.65183333333333,1992,0
278,47.4301666666667,-2.53583333333333,1992,3.8560634459586
279,47.4563333333333,-2.5665,1992,1.89534852912299
280,47.4645,-2.609,1992,20.2049735328101
281,47.3963333333333,-2.63033333333333,1992,0
282,47.3758333333333,-2.61133333333333,1992,1.95906833234186
283,47.4406666666667,-2.61366666666667,1992,0
284,47.4975,-2.549,1992,0
285,47.4231666666667,-2.664,1992,0
286,47.4298333333333,-2.55033333333333,1992,0
287,47.4906666666667,-2.53966666666667,1992,0
288,47.3903333333333,-2.646,1993,0
289,47.4055,-2.64966666666667,1993,0
290,47.4615,-2.59533333333333,1993,0
291,47.4225,-2.54083333333333,1993,0
292,47.4383333333333,-2.54383333333333,1993,0
293,47.4933333333333,-2.5175,1993,3.78940830009841
294,47.4676666666667,-2.5615,1993,0
295,47.4731666666667,-2.60933333333333,1993,1.74380415624305
296,47.4545,-2.65716666666667,1993,0
297,47.5101666666667,-2.48733333333333,1993,101.163342311859
298,47.5095,-2.52466666666667,1993,23.9000764444132
299,47.5015,-2.53633333333333,1993,10.9140519213546
300,47.4726666666667,-2.59066666666667,1993,3.59872340350485
301,47.4231666666667,-2.56183333333333,1993,0
302,47.4121666666667,-2.5375,1993,0
303,47.4863333333333,-2.52866666666667,1993,0
304,47.4725,-2.628,1993,1.82175409678832
305,47.4448333333333,-2.62616666666667,1993,0
306,47.4585,-2.58,1993,0
307,47.4596666666667,-2.55383333333333,1993,3.60000849614629
308,47.4813333333333,-2.56216666666667,1993,0
309,47.468,-2.543,1993,5.83296943120059
310,47.46,-2.536,1993,0.931629193930378
311,47.4441666666667,-2.57516666666667,1993,0
312,47.416,-2.64666666666667,1993,0
313,47.3771666666667,-2.627,1993,0
314,47.4616666666667,-2.67916666666667,1993,0
315,47.4575,-2.63666666666667,1993,0
316,47.3753333333333,-2.64183333333333,1993,0
317,47.4821666666667,-2.50883333333333,1993,0
318,47.4718333333333,-2.6445,1993,0
319,47.442,-2.55766666666667,1993,2.31502664221346
320,47.432,-2.65183333333333,1993,0
321,47.4301666666667,-2.53583333333333,1993,0
322,47.4563333333333,-2.5665,1993,0
323,47.4645,-2.609,1993,0
324,47.3963333333333,-2.63033333333333,1993,0
325,47.4356666666667,-2.59433333333333,1993,0
326,47.4406666666667,-2.61366666666667,1993,0
327,47.4975,-2.549,1993,84.0029915609126
328,47.4231666666667,-2.664,1993,0
329,47.4298333333333,-2.55033333333333,1993,0
330,47.4906666666667,-2.53966666666667,1993,0
331,47.355,-2.66816666666667,1996,0
332,47.4615,-2.59533333333333,1996,0
333,47.4676666666667,-2.5615,1996,6.14647466124188
334,47.4545,-2.65716666666667,1996,0
335,47.5101666666667,-2.48733333333333,1996,65.2796259009764
336,47.5128333333333,-2.51333333333333,1996,160.924801207276
337,47.4231666666667,-2.56183333333333,1996,0
338,47.4863333333333,-2.52866666666667,1996,19.1714254568514
339,47.4725,-2.628,1996,33.6797516160448
340,47.4448333333333,-2.62616666666667,1996,0
341,47.4596666666667,-2.55383333333333,1996,8.83753829796352
342,47.4813333333333,-2.56216666666667,1996,0
343,47.468,-2.543,1996,22.8468726350999
344,47.46,-2.536,1996,1.94698392333651
345,47.4441666666667,-2.57516666666667,1996,2.11417519150883
346,47.416,-2.64666666666667,1996,1.07155401161862
347,47.3558333333333,-2.6525,1996,0
348,47.4616666666667,-2.67916666666667,1996,0
349,47.4325,-2.67,1996,0
350,47.4821666666667,-2.50883333333333,1996,22.1814378731331
351,47.4718333333333,-2.6445,1996,5.90727369386836
352,47.442,-2.55766666666667,1996,15.3792098566448
353,47.4163333333333,-2.55216666666667,1996,0
354,47.432,-2.65183333333333,1996,0
355,47.3391666666667,-2.688,1996,0
356,47.4563333333333,-2.5665,1996,0
357,47.4645,-2.609,1996,7.59973590491746
358,47.3963333333333,-2.63033333333333,1996,0
359,47.4356666666667,-2.59433333333333,1996,0
360,47.3831666666667,-2.65316666666667,1996,0
361,47.439,-2.529,1996,0
362,47.4406666666667,-2.61366666666667,1996,2.26186179956613
363,47.4975,-2.549,1996,22.4716335919282
364,47.4298333333333,-2.55033333333333,1996,0
365,47.355,-2.66816666666667,1997,0
366,47.4433333333333,-2.6545,1997,0
367,47.4615,-2.59533333333333,1997,0
368,47.4463333333333,-2.5915,1997,0
369,47.4225,-2.54083333333333,1997,0
370,47.4383333333333,-2.54383333333333,1997,0
371,47.4676666666667,-2.5615,1997,0
372,47.4545,-2.65716666666667,1997,0
373,47.5101666666667,-2.48733333333333,1997,153.432621012263
374,47.512,-2.50033333333333,1997,124.510923329149
375,47.5095,-2.52466666666667,1997,10.3871810148886
376,47.4231666666667,-2.56183333333333,1997,0
377,47.4863333333333,-2.52866666666667,1997,33.8168281332493
378,47.4725,-2.628,1997,0
379,47.4448333333333,-2.62616666666667,1997,0
380,47.4596666666667,-2.55383333333333,1997,1.92784823120218
381,47.4813333333333,-2.56216666666667,1997,0
382,47.468,-2.543,1997,0
383,47.46,-2.536,1997,0
384,47.4501666666667,-2.643,1997,0
385,47.4441666666667,-2.57516666666667,1997,0
386,47.4731666666667,-2.5775,1997,0
387,47.416,-2.64666666666667,1997,0
388,47.3558333333333,-2.6525,1997,0
389,47.3771666666667,-2.627,1997,5.70033587889803
390,47.4616666666667,-2.67916666666667,1997,2.14897297421121
391,47.4575,-2.63666666666667,1997,1.92023651832756
392,47.3753333333333,-2.64183333333333,1997,0
393,47.4821666666667,-2.50883333333333,1997,24.0359504554737
394,47.4718333333333,-2.6445,1997,2.08827518911206
395,47.442,-2.55766666666667,1997,0
396,47.3308333333333,-2.661,1997,0
397,47.3391666666667,-2.688,1997,0
398,47.4301666666667,-2.53583333333333,1997,0
399,47.4563333333333,-2.5665,1997,11.1665547902506
400,47.3963333333333,-2.63033333333333,1997,0
401,47.3831666666667,-2.65316666666667,1997,0
402,47.439,-2.529,1997,33.2439255696477
403,47.4406666666667,-2.61366666666667,1997,0
404,47.3396666666667,-2.61833333333333,1997,0
405,47.4975,-2.549,1997,1.91391071161751
406,47.4231666666667,-2.664,1997,0
407,47.4298333333333,-2.55033333333333,1997,0
408,47.4906666666667,-2.53966666666667,1997,0
409,47.3321666666667,-2.71483333333333,2000,0
410,47.355,-2.66816666666667,2000,0
411,47.4615,-2.59533333333333,2000,16.8567770738741
412,47.4225,-2.54083333333333,2000,0
413,47.4731666666667,-2.60933333333333,2000,75.3208116621943
414,47.4545,-2.65716666666667,2000,7.15217264163883
415,47.5095,-2.52466666666667,2000,230.667077473589
416,47.4863333333333,-2.52866666666667,2000,288.993574818832
417,47.4725,-2.628,2000,47.2453172261071
418,47.4448333333333,-2.62616666666667,2000,8.3043126290553
419,47.4596666666667,-2.55383333333333,2000,61.9806141860175
420,47.468,-2.543,2000,31.1698772821873
421,47.416,-2.64666666666667,2000,0
422,47.3558333333333,-2.6525,2000,0
423,47.3771666666667,-2.627,2000,0
424,47.3716666666667,-2.66,2000,0
425,47.3753333333333,-2.64183333333333,2000,0
426,47.4821666666667,-2.50883333333333,2000,294.597895697284
427,47.4718333333333,-2.6445,2000,22.9589707894814
428,47.442,-2.55766666666667,2000,32.5186017917492
429,47.4163333333333,-2.55216666666667,2000,0
430,47.3308333333333,-2.661,2000,0
431,47.432,-2.65183333333333,2000,0
432,47.3391666666667,-2.688,2000,0
433,47.3081666666667,-2.73466666666667,2000,0
434,47.3831666666667,-2.65316666666667,2000,0
435,47.4975,-2.549,2000,174.42071622697
436,47.4298333333333,-2.55033333333333,2000,2.32661268264351
437,47.355,-2.66816666666667,2001,0
438,47.4463333333333,-2.5915,2001,0
439,47.4225,-2.54083333333333,2001,0
440,47.4383333333333,-2.54383333333333,2001,15.6994624001466
441,47.4676666666667,-2.5615,2001,20.4195018268702
442,47.4731666666667,-2.60933333333333,2001,15.8750810425099
443,47.4545,-2.65716666666667,2001,0
444,47.5101666666667,-2.48733333333333,2001,109.144934677884
445,47.5128333333333,-2.51333333333333,2001,255.166611186129
446,47.4231666666667,-2.56183333333333,2001,0
447,47.4863333333333,-2.52866666666667,2001,71.3556071116641
448,47.4725,-2.628,2001,21.8907888765724
449,47.4596666666667,-2.55383333333333,2001,22.7072604351372
450,47.4813333333333,-2.56216666666667,2001,135.290496486778
451,47.468,-2.543,2001,25.9379107837454
452,47.4501666666667,-2.643,2001,5.29360654331892
453,47.4441666666667,-2.57516666666667,2001,1.72563836055265
454,47.3771666666667,-2.627,2001,0
455,47.4616666666667,-2.67916666666667,2001,9.78642946214397
456,47.3753333333333,-2.64183333333333,2001,0
457,47.3356666666667,-2.7015,2001,0
458,47.4821666666667,-2.50883333333333,2001,45.8095802732812
459,47.4718333333333,-2.6445,2001,2.5854333474626
460,47.442,-2.55766666666667,2001,2.60059187773012
461,47.4163333333333,-2.55216666666667,2001,0
462,47.3308333333333,-2.661,2001,0
463,47.4301666666667,-2.53583333333333,2001,0
464,47.4563333333333,-2.5665,2001,9.95943880657876
465,47.3963333333333,-2.63033333333333,2001,2.55392277817152
466,47.3831666666667,-2.65316666666667,2001,2.62135002753408
467,47.439,-2.529,2001,18.2428980338102
468,47.4406666666667,-2.61366666666667,2001,0
469,47.3666666666667,-2.6475,2001,0
470,47.4828333333333,-2.5775,2001,23.9841639432469
471,47.4975,-2.549,2001,131.085684016479
472,47.4231666666667,-2.664,2001,0
473,47.4298333333333,-2.55033333333333,2001,0
474,47.4906666666667,-2.53966666666667,2001,64.7773421066628
475,47.355,-2.66816666666667,2002,0
476,47.4225,-2.54083333333333,2002,2.98087473697182
477,47.4731666666667,-2.60933333333333,2002,31.8411411435069
478,47.4545,-2.65716666666667,2002,5.37044475317716
479,47.5101666666667,-2.48733333333333,2002,76.1820844777355
480,47.5015,-2.53633333333333,2002,178.140411254861
481,47.4863333333333,-2.52866666666667,2002,128.706372176665
482,47.4725,-2.628,2002,2.65290592472156
483,47.4596666666667,-2.55383333333333,2002,2.91405324263672
484,47.468,-2.543,2002,8.59934032575281
485,47.3771666666667,-2.627,2002,0
486,47.3753333333333,-2.64183333333333,2002,0
487,47.4821666666667,-2.50883333333333,2002,263.605604113097
488,47.4718333333333,-2.6445,2002,6.05475648601765
489,47.442,-2.55766666666667,2002,0
490,47.4163333333333,-2.55216666666667,2002,0
491,47.3308333333333,-2.661,2002,0
492,47.3831666666667,-2.65316666666667,2002,0
493,47.4298333333333,-2.55033333333333,2002,0
494,47.355,-2.66816666666667,2003,0
495,47.4225,-2.54083333333333,2003,0
496,47.4676666666667,-2.5615,2003,159.907774003435
497,47.4726666666667,-2.59066666666667,2003,155.251991519285
498,47.4863333333333,-2.52866666666667,2003,1309.87021362981
499,47.4725,-2.628,2003,26.7876331951281
500,47.4596666666667,-2.55383333333333,2003,65.1627178047528
501,47.468,-2.543,2003,87.4935154086066
502,47.4476666666667,-2.66666666666667,2003,2.78996103627577
503,47.3771666666667,-2.627,2003,3.03713878262224
504,47.3753333333333,-2.64183333333333,2003,0
505,47.4735,-2.52616666666667,2003,577.001591776349
506,47.4821666666667,-2.50883333333333,2003,900.229452258547
507,47.4718333333333,-2.6445,2003,17.382295251445
508,47.442,-2.55766666666667,2003,21.128673456184
509,47.4163333333333,-2.55216666666667,2003,0
510,47.3308333333333,-2.661,2003,0
511,47.4645,-2.609,2003,87.7703334640884
512,47.3831666666667,-2.65316666666667,2003,0
513,47.4975,-2.549,2003,702.045243208328
514,47.4298333333333,-2.55033333333333,2003,0
515,47.355,-2.66816666666667,2004,0
516,47.3903333333333,-2.646,2004,0
517,47.4615,-2.59533333333333,2004,16.4142660976998
518,47.4463333333333,-2.5915,2004,5.73641102125081
519,47.4225,-2.54083333333333,2004,0
520,47.4383333333333,-2.54383333333333,2004,8.93801322100878
521,47.4731666666667,-2.60933333333333,2004,18.7745397678889
522,47.4545,-2.65716666666667,2004,8.59813886979493
523,47.5095,-2.52466666666667,2004,796.840627036042
524,47.4726666666667,-2.59066666666667,2004,52.6294077600128
525,47.4231666666667,-2.56183333333333,2004,0
526,47.4121666666667,-2.5375,2004,0
527,47.4863333333333,-2.52866666666667,2004,177.163974941437
528,47.4725,-2.628,2004,42.4524910271592
529,47.4448333333333,-2.62616666666667,2004,2.67596101790136
530,47.4813333333333,-2.56216666666667,2004,27.2245500766384
531,47.468,-2.543,2004,75.3406317691716
532,47.4441666666667,-2.57516666666667,2004,13.6983089319565
533,47.416,-2.64666666666667,2004,0
534,47.4408333333333,-2.63766666666667,2004,10.1106901245537
535,47.4616666666667,-2.67916666666667,2004,0
536,47.4325,-2.67,2004,0
537,47.3753333333333,-2.64183333333333,2004,0
538,47.4735,-2.52616666666667,2004,72.7544873908007
539,47.4821666666667,-2.50883333333333,2004,426.343956125886
540,47.4718333333333,-2.6445,2004,32.0902935247747
541,47.442,-2.55766666666667,2004,0
542,47.3308333333333,-2.661,2004,0
543,47.432,-2.65183333333333,2004,2.94983545743185
544,47.3391666666667,-2.688,2004,0
545,47.4563333333333,-2.5665,2004,14.5949161960278
546,47.3963333333333,-2.63033333333333,2004,0
547,47.4406666666667,-2.61366666666667,2004,9.78432627512894
548,47.3396666666667,-2.61833333333333,2004,0
549,47.421,-2.67666666666667,2004,0
550,47.3493333333333,-2.63583333333333,2004,2.87056463487871
551,47.4906666666667,-2.53966666666667,2004,224.597157429646
552,47.355,-2.66816666666667,2005,0
553,47.4615,-2.59533333333333,2005,34.2170924527884
554,47.4225,-2.54083333333333,2005,340.401218475024
555,47.4383333333333,-2.54383333333333,2005,20.4680923917227
556,47.4933333333333,-2.5175,2005,235.584567977165
557,47.4731666666667,-2.60933333333333,2005,48.0248865748709
558,47.4545,-2.65716666666667,2005,0
559,47.5101666666667,-2.48733333333333,2005,575.635515042817
560,47.5128333333333,-2.51333333333333,2005,211.703449330311
561,47.5095,-2.52466666666667,2005,234.711898770761
562,47.5015,-2.53633333333333,2005,203.573534210411
563,47.4231666666667,-2.56183333333333,2005,0
564,47.4863333333333,-2.52866666666667,2005,329.347131744532
565,47.4725,-2.628,2005,40.2469497328785
566,47.4813333333333,-2.56216666666667,2005,93.1812758133302
567,47.468,-2.543,2005,34.9426167858146
568,47.46,-2.536,2005,80.0786489864794
